station_id,name,distance,rating,popularity,price,hours,hours_popular,category
351,Cafeteria,53,,,,,,restaurants
351,Cafeteria,53,,,,,,coffee shops
120,A Caverna,55,,,,,,restaurants
120,Queijos e Vinhos,66,,,,,,restaurants
120,The Kitchen,77,,,,,,restaurants
120,Fred's BBQ,89,,,,,,restaurants
120,Cia dos Sabores,91,,,,,,restaurants
120,Toro Burger Lounge,93,,,,,,restaurants
144,Trattoria Fasano,33,,,,,,restaurants
144,Manifesto Bar,90,,,,,,restaurants
144,Horácio Café,88,,,,,,restaurants
144,Milló,48,,,,,,restaurants
144,Dona Deôla - Itaim Bibi,83,,,,,,restaurants
144,Lanchonete Que Legal,64,,,,,,restaurants
144,Recanto Mineiro Restaurante,64,,,,,,restaurants
144,Ana Goumert,41,,,,,,restaurants
144,Marach Cozinha Armenia,75,,,,,,restaurants
144,Gua.co,76,,,,,,restaurants
144,Horácio Café,88,,,,,,coffee shops
144,Affari,36,,,,,,coffee shops
144,Baixo Augusta @ Google,51,,,,,,coffee shops
144,Raus Café,58,,,,,,coffee shops
144,Giro Café,62,,,,,,coffee shops
144,Mantí Café,64,,,,,,coffee shops
144,EVS - Espaço Vida Saudável Herbalife,106,,,,,,coffee shops
144,Dona Deôla - Itaim Bibi,83,,,,,,bakeries
144,Lanchonete Que Legal,64,,,,,,bakeries
510,Rivas Brewing Co.,67,,,,,,restaurants
510,Aldeia do bispo,65,,,,,,restaurants
510,Bar e Lanchonete Nhambiquaras,17,,,,,,restaurants
510,Escritorio Parada da Bala,26,,,,,,restaurants
510,Oakberry,58,,,,,,restaurants
510,Let's Pizza,58,,,,,,restaurants
510,Magnifique Café,62,,,,,,restaurants
510,Sheriff's Grilled Burger,63,,,,,,restaurants
510,Jobim Bar,66,,,,,,restaurants
510,Pastelatto,67,,,,,,restaurants
510,Magnifique Café,62,,,,,,coffee shops
510,Sheriff's Grilled Burger,63,,,,,,coffee shops
510,Aldeia do bispo,65,,,,,,bakeries
223,Doce & Cia,32,,,,,,restaurants
223,Pastel da Maria,35,,,,,,restaurants
223,Nova Sorvetes,89,,,,,,restaurants
223,Fradi Kilo,14,,,,,,restaurants
223,Restaurante e Lanchonete Terra,70,,,,,,restaurants
223,Panela de Ouro,23,,,,,,restaurants
223,Web Buffet,15,,,,,,restaurants
223,Hammers,32,,,,,,restaurants
223,Restaurante Fradiquinho,38,,,,,,restaurants
223,Divino Restaurante,72,,,,,,restaurants
223,Pastel da Maria,35,,,,,,coffee shops
223,Di Monê Chocolates,39,,,,,,coffee shops
223,Suprinform,46,,,,,,coffee shops
223,Casa Fradique Delicatessen,69,,,,,,coffee shops
223,SaboreaTéYCafé,74,,,,,,coffee shops
223,Splash Bebidas Urbanaa,76,,,,,,coffee shops
223,Splash Bebidas Urbanas,77,,,,,,coffee shops
223,Confeitaria do Seu Apolinário,44,,,,,,bakeries
129,Zeni Sushi,34,,,,,,restaurants
129,Gerais Culinária Mineira,13,,,,,,restaurants
129,Morumbi Grill,51,,,,,,restaurants
129,7Eleven,72,,,,,,restaurants
129,Bella Moema,21,,,,,,restaurants
129,Tico-Tico,91,,,,,,restaurants
193,A Casa Azul Bistro,10,,,,,,restaurants
409,Cozinha da Má,106,,,,,,restaurants
409,Restaurante Triunfo,110,,,,,,restaurants
409,Bagunças,132,,,,,,restaurants
225,Restaurante Mercearia do Conde,60,,,,,,restaurants
225,Ibiza,78,,,,,,restaurants
410,Forno,24,,,,,,restaurants
410,Holy Burger,72,,,,,,restaurants
410,Bar do Seu Zé,61,,,,,,restaurants
410,Pizzaria Nova Esperança,72,,,,,,restaurants
410,Yakissoberia,48,,,,,,restaurants
410,Lanchonete Nova Major,103,,,,,,restaurants
410,Tortulia Grill,84,,,,,,restaurants
410,Restaurante Bar e Lanchonete do Cícero,69,,,,,,restaurants
410,Lanchonete Estrela do Sabor,75,,,,,,restaurants
410,Italia Pizza,74,,,,,,restaurants
253,Minerva Lanches e Grelhados,62,,,,,,restaurants
253,Bandejão da Civil - Poli USP,68,,,,,,restaurants
253,China Town,73,,,,,,restaurants
253,Rainha das Saladas,88,,,,,,restaurants
335,Soul Botequim,9,,,,,,restaurants
335,Hanjou,36,,,,,,restaurants
335,CI Restaurante Indiano,33,,,,,,restaurants
335,Original Burger,21,,,,,,restaurants
335,Subway,17,,,,,,restaurants
335,Bella Fatia Pizzaria Napoletana,26,,,,,,restaurants
335,Burguer Bite,18,,,,,,restaurants
335,Espetinhos Brooklin,35,,,,,,restaurants
335,Kilo Clube Açaí,65,,,,,,restaurants
335,Üpangen Cocina Latinoamericana,68,,,,,,restaurants
335,Original Burger,21,,,,,,coffee shops
335,Sabor Chocolate,17,,,,,,coffee shops
339,La Empanada,77,,,,,,restaurants
146,Barraca da Saúde - ciclovia base Interlagos,60,,,,,,restaurants
151,Bar e Restaurante Limoeiro,27,,,,,,restaurants
151,Bar e Lanches João Julião Ltda,79,,,,,,restaurants
151,Bar e Lanchonete Pâo de Queijo,36,,,,,,restaurants
151,Mamma Fellice,47,,,,,,restaurants
151,Vergueiros Bar e Restaurante,47,,,,,,restaurants
151,Parada da Vergueiro,47,,,,,,restaurants
151,Canto da Gula,49,,,,,,restaurants
151,Lanchonete Gomes & Maia,61,,,,,,restaurants
151,Bar do Josué,62,,,,,,restaurants
151,Express Café,80,,,,,,restaurants
151,Caffetteria Ferraro,21,,,,,,coffee shops
151,Bar e Lanches João Julião Ltda,79,,,,,,coffee shops
151,EVS Herbalife Vergueiro,42,,,,,,coffee shops
151,Cintron CCSP,63,,,,,,coffee shops
151,Express Café,80,,,,,,coffee shops
473,Charme de Higienópolis,34,,,,,,restaurants
473,Sanduba's Burguer,65,,,,,,restaurants
473,Kilo Laranja,82,,,,,,restaurants
473,Erica Melo,73,,,,,,restaurants
220,Nou,12,,,,,,restaurants
220,Piccolo,21,,,,,,restaurants
220,Le Jazz Brasserie,34,,,,,,restaurants
220,La Guapa,53,,,,,,restaurants
220,Ella | Fitz Ristoranti,44,,,,,,restaurants
220,Braz Elettrica,74,,,,,,restaurants
220,Cantina Gigio,83,,,,,,restaurants
220,It Sushi,21,,,,,,restaurants
220,Manteigaria Lisboa,15,,,,,,restaurants
220,Bra.do,48,,,,,,restaurants
220,Madadayo Lancheteria,12,,,,,,coffee shops
220,Café Coletivo Pinheiros,29,,,,,,coffee shops
220,Sofá Café Xpress,29,,,,,,coffee shops
220,Naked Coffee Pinheiros,118,,,,,,coffee shops
220,La Gioia,31,,,,,,coffee shops
220,Le Jazz Boulangerie,58,,,,,,bakeries
220,La Gioia,31,,,,,,bakeries
353,Lima Nova,49,,,,,,restaurants
12,Void General Store Largo da Batata,96,,,,,,restaurants
12,Coqueiro III,84,,,,,,restaurants
12,Gramado Food,51,,,,,,restaurants
12,Bar e Lanchonete Goela Seca,55,,,,,,restaurants
12,Recanto Faria Lima,77,,,,,,restaurants
12,Bar Mercadao,87,,,,,,restaurants
12,Yakissoba Mix Restaurante,42,,,,,,restaurants
12,Potato Square,90,,,,,,restaurants
12,EVS - Espaço Vida Saudável Herbalife,36,,,,,,coffee shops
12,Coqueiro III,84,,,,,,bakeries
23,Trio 19,90,,,,,,restaurants
23,Otto Ristorante,88,,,,,,restaurants
23,Villa Santa,64,,,,,,restaurants
23,Cariocas Bar,70,,,,,,restaurants
23,Icon,98,,,,,,restaurants
23,Restaurante Rústico,117,,,,,,restaurants
23,EVS - Espaço Vida Saudável Herbalife,89,,,,,,coffee shops
23,EVS - Espaço Vida Saudável Herbalife,76,,,,,,coffee shops
23,Coffee & Snack,91,,,,,,coffee shops
242,Letras,94,,,,,,coffee shops
582,Il Panino di Eataly,99,,,,,,restaurants
582,Trabuca Bar,72,,,,,,restaurants
582,Burger King,80,,,,,,restaurants
582,Chiquinhos grils JK,83,,,,,,restaurants
582,Jotaka Restaurante e Lanchonete,111,,,,,,restaurants
582,Espaço HLF - Spotlight JK,52,,,,,,coffee shops
582,Emporio Baglioni,16,,,,,,bakeries
452,Zumba E/Ou Zumba da Carne de Sol,100,,,,,,restaurants
452,Sukiya,75,,,,,,restaurants
452,Burger King,71,,,,,,restaurants
452,Bar do Silas,84,,,,,,restaurants
452,Pastel Hortifrut Vila Olimpia,42,,,,,,restaurants
452,Lanchonete do Fabiano,60,,,,,,restaurants
452,Hipinshan,71,,,,,,restaurants
452,Noemia Pasteis,83,,,,,,restaurants
452,New Point Bar,88,,,,,,restaurants
452,Tomillo Restaurante Self-Service,99,,,,,,restaurants
452,Lanchonete do Fabiano,60,,,,,,coffee shops
452,Rei do Mate 2 andar,91,,,,,,coffee shops
619,Sallvattore,72,,,,,,restaurants
619,Torero Valese,77,,,,,,restaurants
619,Sassá Sushi,62,,,,,,restaurants
619,Pasteis Mariella,47,,,,,,restaurants
619,Bar Espírito Santo,60,,,,,,restaurants
619,Freixenet,66,,,,,,restaurants
619,Horacio Bar e Cucina,80,,,,,,restaurants
619,Horacio Bar e Cucina,87,,,,,,restaurants
619,Salvatori,65,,,,,,restaurants
40,Joakin's,53,,,,,,restaurants
40,New Dog,49,,,,,,restaurants
40,Paco Esfiha,23,,,,,,restaurants
40,Bastrô,85,,,,,,restaurants
40,OAZI Restaurante,75,,,,,,restaurants
40,Paraíso da Gula,31,,,,,,restaurants
40,Caffé Floriano,35,,,,,,restaurants
40,Kana Brava Bar,45,,,,,,restaurants
40,Ponto Doce,14,,,,,,restaurants
40,Point do Itaim,27,,,,,,restaurants
40,Joakin's,53,,,,,,coffee shops
40,Bastrô,85,,,,,,coffee shops
40,Caffé Floriano,35,,,,,,coffee shops
40,Lanches Bibi,44,,,,,,coffee shops
40,Café do Ponto,102,,,,,,coffee shops
40,Café Floriano - Restaurante e Padaria,25,,,,,,bakeries
48,Kilo & Co,50,,,,,,restaurants
48,Forgalha,21,,,,,,restaurants
48,Bauerland,99,,,,,,restaurants
48,Ninho do Amor,109,,,,,,restaurants
564,Hi Pin Shan,22,,,,,,restaurants
564,Saijou,52,,,,,,restaurants
564,Pizzaria Monte Verde,52,,,,,,restaurants
564,Proive restaurant,43,,,,,,restaurants
564,Bar do Urso,69,,,,,,restaurants
564,Tradi Express,76,,,,,,restaurants
564,Cozinha de Bistrô de Autoria,103,,,,,,restaurants
564,Restaurante e Bufe Sayeg,44,,,,,,restaurants
564,Canto da Cachoeira Happy Hour - Bar,96,,,,,,restaurants
564,EVS - Espaço Vida Saudável Herbalife,73,,,,,,coffee shops
564,D.O.A. – Denominação de Origem Artesanal,61,,,,,,bakeries
10,Mãe Floresta,48,,,,,,restaurants
10,Bricius,53,,,,,,restaurants
10,Open Grill,17,,,,,,restaurants
10,Temakeria Tem Aki,35,,,,,,restaurants
10,Sushi do Hélio,25,,,,,,restaurants
10,Totty Restaurante,47,,,,,,restaurants
10,Restaurante Água Na Boca,41,,,,,,restaurants
10,Sallu Restaurante,45,,,,,,restaurants
10,Buffet Palace,48,,,,,,restaurants
10,MaxGrill,49,,,,,,restaurants
10,Café da Julia,60,,,,,,coffee shops
10,LEDE Café,45,,,,,,coffee shops
10,Petit Piaf,47,,,,,,coffee shops
10,Coffee4u,59,,,,,,coffee shops
10,Koinobori,92,,,,,,coffee shops
10,Prandium,58,,,,,,coffee shops
10,Benjamin A Padaria,46,,,,,,bakeries
10,Uno & Due Comércio Alimentício Ltda,53,,,,,,bakeries
465,Bar e Lanches Duas Pátrias,53,,,,,,restaurants
465,Casa Bauducco,63,,,,,,restaurants
465,Original Cookies Biscoitos,69,,,,,,restaurants
465,Pepper Bar e Lanchonete,69,,,,,,restaurants
465,McCafé,88,,,,,,restaurants
465,Bigorna,98,,,,,,restaurants
465,Eld Serviços de Alimentacao Ltda,69,,,,,,restaurants
465,Hideki - Pinheiros,94,,,,,,restaurants
465,Della Catty Cafeteria,41,,,,,,coffee shops
465,Casa Bauducco,63,,,,,,coffee shops
465,McCafé,88,,,,,,coffee shops
468,Armazem Garnize,5,,,,,,restaurants
468,Ponto Chic,66,,,,,,restaurants
468,Piccolo Caffe Amelia & Abigail,14,,,,,,restaurants
468,Pizzaria Pomodorini,8,,,,,,restaurants
468,Worst Burguer,13,,,,,,restaurants
468,Restaurante & Bar do Zé,83,,,,,,restaurants
468,Pi Co. Pizza Corner,99,,,,,,restaurants
468,Piccolo Caffe Amelia & Abigail,14,,,,,,coffee shops
468,Bar do Paulo,54,,,,,,coffee shops
468,Padaria Feola,35,,,,,,bakeries
578,Vinil Burger,32,,,,,,restaurants
578,Arlete Bar & Mercearia,44,,,,,,restaurants
578,Negroni,50,,,,,,restaurants
578,Buzina,52,,,,,,restaurants
578,Brigadeiro Doceria & Café,99,,,,,,restaurants
578,Le Bon Gâteau,99,,,,,,restaurants
578,Tahin,62,,,,,,restaurants
578,Sole Comidas Artesanais,71,,,,,,restaurants
578,Ginger Spirits & Drinks,57,,,,,,restaurants
578,Açai Concept Pinheiros,13,,,,,,restaurants
578,Classic Bread and Grill,96,,,,,,bakeries
578,Restaurante Classic Bread & Grill,77,,,,,,bakeries
325,Lanchonete Dois Passarinhos,19,,,,,,restaurants
325,Subway Posto IPIRANGA,54,,,,,,restaurants
325,Lanchonete Nova Grafite de Vila Olimpia Ltda EPP,73,,,,,,restaurants
325,Subway,63,,,,,,restaurants
325,Rhino,33,,,,,,restaurants
325,Camel Bar,1672,,,,,,restaurants
325,Am/Pm Santo Amaro Posti Queens,23,,,,,,coffee shops
325,Café Emporium São Paulo,60,,,,,,coffee shops
325,Lanchonete Nova Grafite de Vila Olimpia Ltda EPP,73,,,,,,bakeries
77,Pizzaria Prestíssimo,14,,,,,,restaurants
77,Rotisserie Santa Gema,34,,,,,,restaurants
77,Tibet Lounge,21,,,,,,restaurants
77,Lanches Milenio,31,,,,,,restaurants
77,Jolly Pizzaria,32,,,,,,restaurants
77,Benjamin A Padaria,62,,,,,,restaurants
77,Tiro Certo,49,,,,,,restaurants
77,Ler,53,,,,,,restaurants
77,Prespizza,69,,,,,,restaurants
77,Hungaria,77,,,,,,restaurants
77,Benjamin A Padaria,62,,,,,,bakeries
13,Bar do Pedrinho - A Hebraica,67,,,,,,restaurants
13,ECP - Cabana do Pai Tomás,96,,,,,,restaurants
13,Bar do Pedrinho - A Hebraica,67,,,,,,coffee shops
44,Les Gaúchas,29,,,,,,restaurants
44,Portuga,52,,,,,,restaurants
44,La Buca Express,62,,,,,,restaurants
44,Restaurante e Pizzaria Violeta,67,,,,,,restaurants
598,Pratada!,22,,,,,,restaurants
598,Z DELI Sandwiches,66,,,,,,restaurants
598,Espace Douce France,5,,,,,,restaurants
598,Lanchonete e Restaurante da Cidade,81,,,,,,restaurants
598,Espace Douce Etiópia,18,,,,,,restaurants
598,Ocupa Centro,48,,,,,,restaurants
598,31 Restaurante,49,,,,,,restaurants
598,Bar do Mané,58,,,,,,restaurants
598,Zeus Drink's.,58,,,,,,restaurants
598,Lagema Restaurante,62,,,,,,restaurants
598,Espace Douce France,5,,,,,,coffee shops
598,Lanchonete e Restaurante da Cidade,81,,,,,,coffee shops
598,La Boutique Café,12,,,,,,coffee shops
598,Bento 43,58,,,,,,coffee shops
598,Café Experimental Centro,57,,,,,,coffee shops
598,Assaz Organica,68,,,,,,bakeries
234,Votre Brasserie,85,,,,,,restaurants
234,Pecorino Cucina Mediterranea Pinheiros,51,,,,,,restaurants
234,Natingui Bistrô,49,,,,,,restaurants
234,Teus Restaurante Bar,88,,,,,,restaurants
234,Hamburgue City Lanches,88,,,,,,restaurants
20,Cristal Pizza Bar,77,,,,,,restaurants
115,Kobu Sushi,30,,,,,,restaurants
115,Red Parrilla,41,,,,,,restaurants
115,Red Bar,60,,,,,,restaurants
115,Red Galeteria,57,,,,,,restaurants
115,Club Life To Go Brooklin,23,,,,,,restaurants
115,Lanchonete Sabor da Esquina,87,,,,,,restaurants
115,Pomar SP,14,,,,,,restaurants
115,Goodies Rebel Burger,24,,,,,,restaurants
115,Bush Burger Smash House,24,,,,,,restaurants
115,Banana’s,71,,,,,,restaurants
50,L'Entrecôte de Paris,30,,,,,,restaurants
50,Freddy,58,,,,,,restaurants
50,Millesapori,68,,,,,,restaurants
50,Mago Restaurante,64,,,,,,restaurants
50,The Bowl,78,,,,,,restaurants
50,Carcamano,18,,,,,,restaurants
50,Le Bife,57,,,,,,restaurants
50,Beth Cozinha de Estar,79,,,,,,restaurants
50,Ambrosia Restaurante,67,,,,,,restaurants
50,Restaurante Maracujá,76,,,,,,restaurants
50,Caffé Latte,51,,,,,,coffee shops
50,Nova Itaim,68,,,,,,coffee shops
50,Caffè Latte - Itaim Bibi,54,,,,,,coffee shops
50,Padaria Alvarenga,45,,,,,,bakeries
538,Al Mahachi,27,,,,,,restaurants
538,Quiosque Chopp Brahma,101,,,,,,restaurants
538,Nosso Quintal Bar e Restaurante,76,,,,,,restaurants
538,Opereta,92,,,,,,restaurants
538,TIG Bar e Restaurante Ltda ME,62,,,,,,restaurants
538,Restaurante Gastronomico Oggi Ltda Epp,90,,,,,,restaurants
538,The Cofee,6,,,,,,coffee shops
538,The Cofee,9,,,,,,coffee shops
595,Garoa Paulista,84,,,,,,restaurants
595,Rei do Mate,49,,,,,,restaurants
595,Restaurante Vila Paulista,98,,,,,,restaurants
595,Bar da Costela,109,,,,,,restaurants
595,Café Cultural,70,,,,,,restaurants
595,Rei do Mate,49,,,,,,coffee shops
595,SM Coffee,98,,,,,,coffee shops
595,Rei do Mate,43,,,,,,coffee shops
167,Papo Pinga e Petisco,91,,,,,,restaurants
167,Green Pizzas,27,,,,,,restaurants
167,Via Roosevelt,57,,,,,,restaurants
167,Lanches Guimarães Rosa,21,,,,,,restaurants
167,Pizzaria Roosevelt,52,,,,,,restaurants
167,Novo Milênio Pizzaria e Restaurante,81,,,,,,restaurants
167,Via Roosevelt,57,,,,,,coffee shops
138,Hygge Bistrô,85,,,,,,restaurants
138,Darín Gourmet,77,,,,,,restaurants
138,Pasta d'autori,85,,,,,,restaurants
138,The Burger Store,86,,,,,,restaurants
138,Puteirinho Grill,39,,,,,,restaurants
138,Pasta Dautori Rotisserie Restaurante e Comércio de Alimentos,63,,,,,,restaurants
138,Natturale Restaurante,67,,,,,,restaurants
138,Hale I'a Hawaiian Fish Food,73,,,,,,restaurants
138,Artgusto,76,,,,,,restaurants
138,Naturalle,82,,,,,,restaurants
610,La Casserole,85,,,,,,restaurants
610,Vovo Ali Restaurante,91,,,,,,restaurants
610,Bar e Restaurante Queen,108,,,,,,restaurants
610,Chopperia Estrela do Arouche,10,,,,,,restaurants
610,Ws Socorro,32,,,,,,restaurants
610,Odara Bar,4,,,,,,restaurants
610,Lucy Bar Fim de Tarde,16,,,,,,restaurants
610,Arouche Beer Sports Bar,22,,,,,,restaurants
610,Pingao,45,,,,,,restaurants
610,Salgados e Cia,52,,,,,,restaurants
610,Duca,57,,,,,,coffee shops
610,Cafe da manhã - Hotel San Raphael,59,,,,,,coffee shops
610,Cafe 212,72,,,,,,coffee shops
610,Clube do Chá,89,,,,,,coffee shops
145,Dude's,54,,,,,,restaurants
145,Rosa Gourmet Restaurante,88,,,,,,restaurants
145,Spettus,25,,,,,,restaurants
145,Brooklin Café Gourmet,57,,,,,,restaurants
145,Sushi Koba,31,,,,,,restaurants
145,Espeto da Vila,35,,,,,,restaurants
145,Divinos Restaurante & Happy Hour,40,,,,,,restaurants
145,Divinos,58,,,,,,restaurants
145,Central do Brooklin,66,,,,,,restaurants
145,Eventos MDN,66,,,,,,restaurants
145,Bavarder Lounge Cafe,83,,,,,,coffee shops
145,Brooklin Café Gourmet,57,,,,,,coffee shops
145,Escritório da Alexandrina Distr. Independente HERBALIFE,44,,,,,,coffee shops
